,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
233,Thu Jan 23 13:53:10 +0000 2020,1220343719876079616,1220343719876079616,@streetsigns @UNC @DukeU @NCState I’m all about it ✅,False,"[34, 52]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220309479973163e+18,1220309479973163009,16610304.0,16610304,streetsigns,,,,,False,0,4,False,False,en,[],[],"[{'screen_name': 'streetsigns', 'name': 'Greg', 'id': 16610304, 'id_str': '16610304', 'indices': [0, 12]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [13, 17]}, {'screen_name': 'DukeU', 'name': 'Duke University', 'id': 23450421, 'id_str': '23450421', 'indices': [18, 24]}, {'screen_name': 'NCState', 'name': 'NC State University', 'id': 487624974, 'id_str': '487624974', 'indices': [25, 33]}]",[],en,recent,15147397,15147397,Mike Birbiglia,birbigs,,"I make 🎥 & 📚 & 🎭. Sleepwalk with Me, Don't Think Twice & #TheNewOne on Netflix 🌎! For upcoming tour announce join mailing list @ https://t.co/m9f7plMsLJ. ✉️",,,"[{'url': 'https://t.co/m9f7plMsLJ', 'expanded_url': 'http://birbigs.com', 'display_url': 'birbigs.com', 'indices': [129, 152]}]",False,611782,1002,7777,Tue Jun 17 16:27:25 +0000 2008,61104,,,True,True,21478,,False,False,True,4E86C3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1197420097888931841/gyoF3cxW_normal.jpg,https://pbs.twimg.com/profile_images/1197420097888931841/gyoF3cxW_normal.jpg,https://pbs.twimg.com/profile_banners/15147397/1574782204,0A54FF,FFFFFF,68D2F0,000000,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Thu Jan 23 13:52:50 +0000 2020,1220343638158430208,1220343638158430208,"@peiferlabunc @mbeisen @ASCBiology @Co_Biologists @NIH @UNC For Germany, we are also an R1-type university, close to average in size for this country. Just this past Monday, our chancellor directed an additional 200k€ per year from overhead funds towards APC payments to the library. This is not unusual for European universities.",False,"[60, 330]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203281623636746e+18,1220328162363674624,8.590060247071908e+17,859006024707190787,peiferlabunc,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'peiferlabunc', 'name': 'Mark Peifer', 'id': 859006024707190787, 'id_str': '859006024707190787', 'indices': [0, 13]}, {'screen_name': 'mbeisen', 'name': 'Michael Eisen 虫めづるマイケル', 'id': 19843630, 'id_str': '19843630', 'indices': [14, 22]}, {'screen_name': 'ASCBiology', 'name': 'American Society for Cell Biology', 'id': 111584424, 'id_str': '111584424', 'indices': [23, 34]}, {'screen_name': 'Co_Biologists', 'name': 'The Company of Biologists', 'id': 3240295671, 'id_str': '3240295671', 'indices': [35, 49]}, {'screen_name': 'NIH', 'name': 'NIH', 'id': 15134240, 'id_str': '15134240', 'indices': [50, 54]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [55, 59]}]",[],en,recent,47876842,47876842,Björn Brembs,brembs,Regensburg,Professorial student of Neurogenetics #neurobiology #neuroscience #OpenScience https://t.co/JufBxJiYcV https://t.co/ijxP2z71KI,http://t.co/CUe1hp6O4f,"[{'url': 'http://t.co/CUe1hp6O4f', 'expanded_url': 'http://brembs.net', 'display_url': 'brembs.net', 'indices': [0, 22]}]","[{'url': 'https://t.co/JufBxJiYcV', 'expanded_url': 'http://bjoern.brembs.net', 'display_url': 'bjoern.brembs.net', 'indices': [79, 102]}, {'url': 'https://t.co/ijxP2z71KI', 'expanded_url': 'http://lab.brembs.net', 'display_url': 'lab.brembs.net', 'indices': [103, 126]}]",False,8050,992,533,Wed Jun 17 06:19:20 +0000 2009,22327,,,False,False,40101,,False,False,False,4C5844,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/524937570984013824/uPSUsTcU_normal.png,https://pbs.twimg.com/profile_images/524937570984013824/uPSUsTcU_normal.png,https://pbs.twimg.com/profile_banners/47876842/1353343807,23460D,D3D2CF,A0AA95,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Thu Jan 23 13:05:42 +0000 2020,1220331776389808128,1220331776389808128,@waketechcc @UNC #Grateful for the partnership bwteeen @waketechcc and @UNC. #StudentSuccess,False,"[17, 92]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203061860394476e+18,1220306186039447552,21430175.0,21430175,waketechcc,,,,,False,0,2,False,False,en,"[{'text': 'Grateful', 'indices': [17, 26]}, {'text': 'StudentSuccess', 'indices': [77, 92]}]",[],"[{'screen_name': 'waketechcc', 'name': 'Wake Tech', 'id': 21430175, 'id_str': '21430175', 'indices': [0, 11]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [12, 16]}, {'screen_name': 'waketechcc', 'name': 'Wake Tech', 'id': 21430175, 'id_str': '21430175', 'indices': [55, 66]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [71, 75]}]",[],en,recent,249940883,249940883,Jennifer Willis,CarolinaBVI,"Cary, North Carolina","Soccer mom. Tar Heel born, Tar Heel bred. Associate Dean for Advancement @ UNC School of Government. Tweets are my own",,,[],False,245,635,6,Thu Feb 10 02:46:43 +0000 2011,2233,,,False,False,1995,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/684211120228450304/vpmJ6gAZ_normal.jpg,https://pbs.twimg.com/profile_images/684211120228450304/vpmJ6gAZ_normal.jpg,https://pbs.twimg.com/profile_banners/249940883/1426193155,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Thu Jan 23 12:51:21 +0000 2020,1220328162363674624,1220328162363674624,"@brembs @mbeisen @ASCBiology @Co_Biologists @NIH I am sorry but I can guarantee to you a big US state University like @UNC is not going to do that.  I'd love if if they did, but STEM is only a very small part of our enterprise and money is always tight.  I'm meeting with the head of our library system next month",False,"[49, 313]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220258906192208e+18,1220258906192207872,47876842.0,47876842,brembs,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'brembs', 'name': 'Björn Brembs', 'id': 47876842, 'id_str': '47876842', 'indices': [0, 7]}, {'screen_name': 'mbeisen', 'name': 'Michael Eisen 虫めづるマイケル', 'id': 19843630, 'id_str': '19843630', 'indices': [8, 16]}, {'screen_name': 'ASCBiology', 'name': 'American Society for Cell Biology', 'id': 111584424, 'id_str': '111584424', 'indices': [17, 28]}, {'screen_name': 'Co_Biologists', 'name': 'The Company of Biologists', 'id': 3240295671, 'id_str': '3240295671', 'indices': [29, 43]}, {'screen_name': 'NIH', 'name': 'NIH', 'id': 15134240, 'id_str': '15134240', 'indices': [44, 48]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [118, 122]}]",[],en,recent,859006024707190787,859006024707190787,Mark Peifer,peiferlabunc,"UNC-CH, Chapel Hill, NC","Cell adhesion, cytoskeletal regulation, Wnt signaling and wherever science leads our lab members.  Plus my own idiosyncratic views.  He/him",https://t.co/I8W8TN0fVU,"[{'url': 'https://t.co/I8W8TN0fVU', 'expanded_url': 'http://peiferlab.web.unc.edu', 'display_url': 'peiferlab.web.unc.edu', 'indices': [0, 23]}]",[],False,2987,673,12,Mon May 01 11:26:10 +0000 2017,33800,,,False,False,27520,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/862780064072572929/Asg4Hh8__normal.jpg,https://pbs.twimg.com/profile_images/862780064072572929/Asg4Hh8__normal.jpg,https://pbs.twimg.com/profile_banners/859006024707190787/1494539159,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Thu Jan 23 12:28:11 +0000 2020,1220322335078658049,1220322335078658049,@unccollege @BIOL_Undergrads @UNCPhysics Awesome!  Along with @UNC_Biology and faculty like @DrMrsKellyHogan they have revolutionized STEM education @UNC,False,"[41, 153]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2201115078764667e+18,1220111507876466689,22795742.0,22795742,unccollege,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'unccollege', 'name': 'UNC College', 'id': 22795742, 'id_str': '22795742', 'indices': [0, 11]}, {'screen_name': 'BIOL_Undergrads', 'name': 'UNC Biol Undergrads', 'id': 267213131, 'id_str': '267213131', 'indices': [12, 28]}, {'screen_name': 'UNCPhysics', 'name': 'UNC-CH Physics', 'id': 3404064111, 'id_str': '3404064111', 'indices': [29, 40]}, {'screen_name': 'UNC_Biology', 'name': 'UNC_Biology', 'id': 780502549422084096, 'id_str': '780502549422084096', 'indices': [62, 74]}, {'screen_name': 'DrMrsKellyHogan', 'name': 'Kelly Hogan', 'id': 1128073127840215041, 'id_str': '1128073127840215041', 'indices': [92, 108]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [149, 153]}]",[],en,recent,859006024707190787,859006024707190787,Mark Peifer,peiferlabunc,"UNC-CH, Chapel Hill, NC","Cell adhesion, cytoskeletal regulation, Wnt signaling and wherever science leads our lab members.  Plus my own idiosyncratic views.  He/him",https://t.co/I8W8TN0fVU,"[{'url': 'https://t.co/I8W8TN0fVU', 'expanded_url': 'http://peiferlab.web.unc.edu', 'display_url': 'peiferlab.web.unc.edu', 'indices': [0, 23]}]",[],False,2987,673,12,Mon May 01 11:26:10 +0000 2017,33800,,,False,False,27520,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/862780064072572929/Asg4Hh8__normal.jpg,https://pbs.twimg.com/profile_images/862780064072572929/Asg4Hh8__normal.jpg,https://pbs.twimg.com/profile_banners/859006024707190787/1494539159,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Thu Jan 23 06:34:10 +0000 2020,1220233244567691264,1220233244567691264,RT @UNC: Alert Carolina Informational Message: UNC-Chapel Hill has one confirmed case of the mumps,False,"[0, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,22,0,False,False,en,[],[],"[{'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [3, 7]}]",[],en,recent,339792400,339792400,allDAy💛,DarianAbernathy,find me,"GSE'16| hickory, nc | unc'21",,,[],False,605,657,0,Thu Jul 21 17:26:00 +0000 2011,25857,,,True,False,5585,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1052994257697542144/L3RT-O5-_normal.jpg,https://pbs.twimg.com/profile_images/1052994257697542144/L3RT-O5-_normal.jpg,https://pbs.twimg.com/profile_banners/339792400/1523500192,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Wed Jan 22 18:35:17 +0000 2020,1.2200523287214449e+18,1220052328721444864,Alert Carolina Informational Message: UNC-Chapel Hill has one confirmed case of the mumps,False,"[0, 89]",[],[],[],[],en,recent,"<a href=""http://www.ravemobilesafety.com/"" rel=""nofollow"">Rave Mobile Safety</a>",,,,,,20683724.0,20683724,UNC-Chapel Hill,UNC,"Chapel Hill, NC",America’s first public university. One of the world's leading research universities. See how we've served N.C. and beyond for more than two centuries at #UNC225,https://t.co/dUxt76aE0Y,[],False,125416.0,1674.0,1162.0,Thu Feb 12 15:06:13 +0000 2009,51324.0,,,True,True,31974.0,,False,False,False,649DC5,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1190116757769523200/ITCRl3eu_normal.jpg,https://pbs.twimg.com/profile_images/1190116757769523200/ITCRl3eu_normal.jpg,https://pbs.twimg.com/profile_banners/20683724/1564668491,4B9CD3,333333,FFF4ED,333333,False,False,False,False,False,False,False,none,,,,,False,22.0,52.0,False,False,en,"[{'url': 'https://t.co/dUxt76aE0Y', 'expanded_url': 'http://www.UNC.edu', 'display_url': 'UNC.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
248,Thu Jan 23 05:34:46 +0000 2020,1220218292993953794,1220218292993953794,RT @UNC: Alert Carolina Informational Message: UNC-Chapel Hill has one confirmed case of the mumps,False,"[0, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,22,0,False,False,en,[],[],"[{'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [3, 7]}]",[],en,recent,1890227774,1890227774,taylor tyson,taylotyson,"Chapel Hill, NC",graduating from @unchussman in may| @wxyc communications | ΔΨΞ literary and visual arts | freelance motion graphics,https://t.co/r8x53xU7YN,"[{'url': 'https://t.co/r8x53xU7YN', 'expanded_url': 'http://vimeo.com/taylortyson', 'display_url': 'vimeo.com/taylortyson', 'indices': [0, 23]}]",[],False,445,516,0,Sat Sep 21 13:40:00 +0000 2013,34658,,,True,False,4411,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1219303971459948545/InyRCD_j_normal.jpg,https://pbs.twimg.com/profile_images/1219303971459948545/InyRCD_j_normal.jpg,https://pbs.twimg.com/profile_banners/1890227774/1579539696,000000,FFFFFF,FFFFFF,000000,True,True,False,False,False,False,False,none,Wed Jan 22 18:35:17 +0000 2020,1.2200523287214449e+18,1220052328721444864,Alert Carolina Informational Message: UNC-Chapel Hill has one confirmed case of the mumps,False,"[0, 89]",[],[],[],[],en,recent,"<a href=""http://www.ravemobilesafety.com/"" rel=""nofollow"">Rave Mobile Safety</a>",,,,,,20683724.0,20683724,UNC-Chapel Hill,UNC,"Chapel Hill, NC",America’s first public university. One of the world's leading research universities. See how we've served N.C. and beyond for more than two centuries at #UNC225,https://t.co/dUxt76aE0Y,[],False,125416.0,1674.0,1162.0,Thu Feb 12 15:06:13 +0000 2009,51324.0,,,True,True,31974.0,,False,False,False,649DC5,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1190116757769523200/ITCRl3eu_normal.jpg,https://pbs.twimg.com/profile_images/1190116757769523200/ITCRl3eu_normal.jpg,https://pbs.twimg.com/profile_banners/20683724/1564668491,4B9CD3,333333,FFF4ED,333333,False,False,False,False,False,False,False,none,,,,,False,22.0,52.0,False,False,en,"[{'url': 'https://t.co/dUxt76aE0Y', 'expanded_url': 'http://www.UNC.edu', 'display_url': 'UNC.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
251,Thu Jan 23 03:38:07 +0000 2020,1220188936024330240,1220188936024330240,@william_sturkey @elmunc @UNC Rename Ruffin Hall!!!!!!!!!!!!!!!!!!!!!!!!,False,"[30, 72]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220182372404093e+18,1220182372404092929,3046883766.0,3046883766,william_sturkey,,,,,False,0,9,False,False,en,[],[],"[{'screen_name': 'william_sturkey', 'name': 'William Sturkey', 'id': 3046883766, 'id_str': '3046883766', 'indices': [0, 16]}, {'screen_name': 'elmunc', 'name': 'Eric Muller', 'id': 16211710, 'id_str': '16211710', 'indices': [17, 24]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [25, 29]}]",[],en,recent,902368662975385606,902368662975385606,Move Silent Sam,Move_Silent_Sam,"Chapel Hill, NC","UNC's ""Silent Sam"" Confederate monument will be moved. Permanently. We're helping speed up the process. Also: Rename Aycock Hall! move.silent.sam@gmail.com",https://t.co/nc7jLQMTWv,"[{'url': 'https://t.co/nc7jLQMTWv', 'expanded_url': 'https://www.facebook.com/MoveSilentSam', 'display_url': 'facebook.com/MoveSilentSam', 'indices': [0, 23]}]",[],False,2215,1774,15,Tue Aug 29 03:13:49 +0000 2017,47192,,,False,False,11461,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/902385451046141952/LGwRsVrD_normal.jpg,https://pbs.twimg.com/profile_images/902385451046141952/LGwRsVrD_normal.jpg,https://pbs.twimg.com/profile_banners/902368662975385606/1503977294,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Thu Jan 23 03:19:47 +0000 2020,1220184325133651969,1220184325133651969,@sams_reckoning @UNC This is impressive and important research.  Thank you for doing it.,False,"[21, 88]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2194423016442143e+18,1219442301644214272,1.0840840099472794e+18,1084084009947279361,sams_reckoning,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'sams_reckoning', 'name': ""Silent Sam's Reckoning"", 'id': 1084084009947279361, 'id_str': '1084084009947279361', 'indices': [0, 15]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [16, 20]}]",[],en,recent,950902529562378240,950902529562378240,Lisa A Lindsay,LisaALindsay,"Chapel Hill, NC","Historian of West Africa and Atlantic slavery, UNC prof, author of *Captives as Commodities* (2008) and *Atlantic Bonds* (2017).  Opinions my own.",https://t.co/dg8WjZpr2a,"[{'url': 'https://t.co/dg8WjZpr2a', 'expanded_url': 'http://history.unc.edu/people/faculty/lisa-a-lindsay-2/', 'display_url': 'history.unc.edu/people/faculty…', 'indices': [0, 23]}]",[],False,1174,307,14,Wed Jan 10 01:30:04 +0000 2018,3760,,,False,False,651,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/950921629311422464/RJzwhyZx_normal.jpg,https://pbs.twimg.com/profile_images/950921629311422464/RJzwhyZx_normal.jpg,https://pbs.twimg.com/profile_banners/950902529562378240/1515682851,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Thu Jan 23 03:12:02 +0000 2020,1220182372404092929,1220182372404092929,@elmunc @UNC I'd love to hear a BOT member explain to a young black resident of Ruffin Hall why we must keep that name.,False,"[13, 119]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2201806682458604e+18,1220180668245860352,16211710.0,16211710,elmunc,,,,,False,0,24,False,False,en,[],[],"[{'screen_name': 'elmunc', 'name': 'Eric Muller', 'id': 16211710, 'id_str': '16211710', 'indices': [0, 7]}, {'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [8, 12]}]",[],en,recent,3046883766,3046883766,William Sturkey,william_sturkey,"Chapel Hill, NC",Historian. Writer. Teacher. Avid Reader. Assistant Professor of History at the University of North Carolina at Chapel Hill.,https://t.co/MRYEpBtF71,"[{'url': 'https://t.co/MRYEpBtF71', 'expanded_url': 'https://www.hup.harvard.edu/catalog.php?isbn=9780674976351', 'display_url': 'hup.harvard.edu/catalog.php?is…', 'indices': [0, 23]}]",[],False,9154,3130,120,Fri Feb 27 15:39:21 +0000 2015,1398,,,False,False,674,,False,False,False,3B94D9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/571334321626021888/xqQHSyeI_normal.jpeg,https://pbs.twimg.com/profile_images/571334321626021888/xqQHSyeI_normal.jpeg,https://pbs.twimg.com/profile_banners/3046883766/1430082598,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Thu Jan 23 01:04:49 +0000 2020,1220150360834068481,1220150360834068481,RT @UNC: Alert Carolina Informational Message: UNC-Chapel Hill has one confirmed case of the mumps,False,"[0, 98]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,22,0,False,False,en,[],[],"[{'screen_name': 'UNC', 'name': 'UNC-Chapel Hill', 'id': 20683724, 'id_str': '20683724', 'indices': [3, 7]}]",[],en,recent,1008156827920617472,1008156827920617472,Jas. 💛,jasminemmonet,NC,UNC 22’ l “Do you even know Gianni Versace?”,,,[],False,135,192,0,Sun Jun 17 01:18:13 +0000 2018,35795,,,True,False,26192,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1164964570491842560/ezzhje6O_normal.jpg,https://pbs.twimg.com/profile_images/1164964570491842560/ezzhje6O_normal.jpg,https://pbs.twimg.com/profile_banners/1008156827920617472/1552263967,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,Wed Jan 22 18:35:17 +0000 2020,1.2200523287214449e+18,1220052328721444864,Alert Carolina Informational Message: UNC-Chapel Hill has one confirmed case of the mumps,False,"[0, 89]",[],[],[],[],en,recent,"<a href=""http://www.ravemobilesafety.com/"" rel=""nofollow"">Rave Mobile Safety</a>",,,,,,20683724.0,20683724,UNC-Chapel Hill,UNC,"Chapel Hill, NC",America’s first public university. One of the world's leading research universities. See how we've served N.C. and beyond for more than two centuries at #UNC225,https://t.co/dUxt76aE0Y,[],False,125416.0,1674.0,1162.0,Thu Feb 12 15:06:13 +0000 2009,51324.0,,,True,True,31974.0,,False,False,False,649DC5,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1190116757769523200/ITCRl3eu_normal.jpg,https://pbs.twimg.com/profile_images/1190116757769523200/ITCRl3eu_normal.jpg,https://pbs.twimg.com/profile_banners/20683724/1564668491,4B9CD3,333333,FFF4ED,333333,False,False,False,False,False,False,False,none,,,,,False,22.0,52.0,False,False,en,"[{'url': 'https://t.co/dUxt76aE0Y', 'expanded_url': 'http://www.UNC.edu', 'display_url': 'UNC.edu', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,
